slot_id,zone,aisle_id,shelf_level,temp_zone,max_weight_kg,aisle_width_m
A23-B-08,A,A23,B,Ambient,150,2.0
A23-B-09,A,A23,B,Ambient,150,2.0
A23-B-10,A,A23,B,Ambient,150,2.0
A23-B-11,A,A23,B,Ambient,150,2.0
A23-B-12,A,A23,B,Ambient,150,2.0
A23-B-13,A,A23,B,Ambient,150,2.0
A23-B-14,A,A23,B,Ambient,150,2.0
A23-B-15,A,A23,B,Ambient,150,2.0
A23-B-16,A,A23,B,Ambient,150,2.0
A23-B-17,A,A23,B,Ambient,150,2.0
A23-B-18,A,A23,B,Ambient,150,2.0
A23-B-19,A,A23,B,Ambient,150,2.0
A23-B-20,A,A23,B,Ambient,150,2.0
A23-C-01,A,A23,C,Ambient,150,2.0
A23-C-02,A,A23,C,Ambient,150,2.0
A23-C-03,A,A23,C,Ambient,150,2.0
A23-C-04,A,A23,C,Ambient,150,2.0
A23-C-05,A,A23,C,Ambient,150,2.0
A23-C-06,A,A23,C,Ambient,150,2.0
A23-C-07,A,A23,C,Ambient,150,2.0
A23-C-08,A,A23,C,Ambient,150,2.0
A23-C-09,A,A23,C,Ambient,150,2.0
A23-C-10,A,A23,C,Ambient,150,2.0
A23-C-11,A,A23,C,Ambient,150,2.0
A23-C-12,A,A23,C,Ambient,150,2.0
A23-C-13,A,A23,C,Ambient,150,2.0
A23-C-14,A,A23,C,Ambient,150,2.0
A23-C-15,A,A23,C,Ambient,150,2.0
A23-C-16,A,A23,C,Ambient,150,2.0
A23-C-17,A,A23,C,Ambient,150,2.0
A23-C-18,A,A23,C,Ambient,150,2.0
A23-C-19,A,A23,C,Ambient,150,2.0
A23-C-20,A,A23,C,Ambient,150,2.0
A23-D-01,A,A23,D,Ambient,150,2.0
A23-D-02,A,A23,D,Ambient,150,2.0
A23-D-03,A,A23,D,Ambient,150,2.0
A23-D-04,A,A23,D,Ambient,150,2.0
A23-D-05,A,A23,D,Ambient,150,2.0
A23-D-06,A,A23,D,Ambient,150,2.0
A23-D-07,A,A23,D,Ambient,150,2.0
A23-D-08,A,A23,D,Ambient,150,2.0
A23-D-09,A,A23,D,Ambient,150,2.0
A23-D-10,A,A23,D,Ambient,150,2.0
A23-D-11,A,A23,D,Ambient,150,2.0
A23-D-12,A,A23,D,Ambient,150,2.0
A23-D-13,A,A23,D,Ambient,150,2.0
A23-D-14,A,A23,D,Ambient,150,2.0
A23-D-15,A,A23,D,Ambient,150,2.0
A23-D-16,A,A23,D,Ambient,150,2.0
A23-D-17,A,A23,D,Ambient,150,2.0
A23-D-18,A,A23,D,Ambient,150,2.0
A23-D-19,A,A23,D,Ambient,150,2.0
A23-D-20,A,A23,D,Ambient,150,2.0
A23-E-01,A,A23,E,Ambient,25,2.0
A23-E-02,A,A23,E,Ambient,25,2.0
A23-E-03,A,A23,E,Ambient,25,2.0
A23-E-04,A,A23,E,Ambient,25,2.0
A23-E-05,A,A23,E,Ambient,25,2.0
A23-E-06,A,A23,E,Ambient,25,2.0
A23-E-07,A,A23,E,Ambient,25,2.0
A23-E-08,A,A23,E,Ambient,25,2.0
A23-E-09,A,A23,E,Ambient,25,2.0
A23-E-10,A,A23,E,Ambient,25,2.0
A23-E-11,A,A23,E,Ambient,25,2.0
A23-E-12,A,A23,E,Ambient,25,2.0
A23-E-13,A,A23,E,Ambient,25,2.0
A23-E-14,A,A23,E,Ambient,25,2.0
A23-E-15,A,A23,E,Ambient,25,2.0
A23-E-16,A,A23,E,Ambient,25,2.0
A23-E-17,A,A23,E,Ambient,25,2.0
A23-E-18,A,A23,E,Ambient,25,2.0
A23-E-19,A,A23,E,Ambient,25,2.0
A23-E-20,A,A23,E,Ambient,25,2.0
A23-F-01,A,A23,F,Ambient,25,2.0
A23-F-02,A,A23,F,Ambient,25,2.0
A23-F-03,A,A23,F,Ambient,25,2.0
A23-F-04,A,A23,F,Ambient,25,2.0
A23-F-05,A,A23,F,Ambient,25,2.0
A23-F-06,A,A23,F,Ambient,25,2.0
A23-F-07,A,A23,F,Ambient,25,2.0
A23-F-08,A,A23,F,Ambient,25,2.0
A23-F-09,A,A23,F,Ambient,25,2.0
A23-F-10,A,A23,F,Ambient,25,2.0
A23-F-11,A,A23,F,Ambient,25,2.0
A23-F-12,A,A23,F,Ambient,25,2.0
A23-F-13,A,A23,F,Ambient,25,2.0
A23-F-14,A,A23,F,Ambient,25,2.0
A23-F-15,A,A23,F,Ambient,25,2.0
A23-F-16,A,A23,F,Ambient,25,2.0
A23-F-17,A,A23,F,Ambient,25,2.0
A23-F-18,A,A23,F,Ambient,25,2.0
A23-F-19,A,A23,F,Ambient,25,2.0
A23-F-20,A,A23,F,Ambient,25,2.0
A24-A-01,A,A24,A,Ambient,150,2.0
A24-A-02,A,A24,A,Ambient,150,2.0
A24-A-03,A,A24,A,Ambient,150,2.0
A24-A-04,A,A24,A,Ambient,150,2.0
A24-A-05,A,A24,A,Ambient,150,2.0
A24-A-06,A,A24,A,Ambient,150,2.0
A24-A-07,A,A24,A,Ambient,150,2.0
A24-A-08,A,A24,A,Ambient,150,2.0
A24-A-09,A,A24,A,Ambient,150,2.0
A24-A-10,A,A24,A,Ambient,150,2.0
A24-A-11,A,A24,A,Ambient,150,2.0
A24-A-12,A,A24,A,Ambient,150,2.0
A24-A-13,A,A24,A,Ambient,150,2.0
A24-A-14,A,A24,A,Ambient,150,2.0
A24-A-15,A,A24,A,Ambient,150,2.0
A24-A-16,A,A24,A,Ambient,150,2.0
A24-A-17,A,A24,A,Ambient,150,2.0
A24-A-18,A,A24,A,Ambient,150,2.0
A24-A-19,A,A24,A,Ambient,150,2.0
A24-A-20,A,A24,A,Ambient,150,2.0
A24-B-01,A,A24,B,Ambient,150,2.0
A24-B-02,A,A24,B,Ambient,150,2.0
A24-B-03,A,A24,B,Ambient,150,2.0
A24-B-04,A,A24,B,Ambient,150,2.0
A24-B-05,A,A24,B,Ambient,150,2.0
A24-B-06,A,A24,B,Ambient,150,2.0
A24-B-07,A,A24,B,Ambient,150,2.0
A24-B-08,A,A24,B,Ambient,150,2.0
A24-B-09,A,A24,B,Ambient,150,2.0
A24-B-10,A,A24,B,Ambient,150,2.0
A24-B-11,A,A24,B,Ambient,150,2.0
A24-B-12,A,A24,B,Ambient,150,2.0
A24-B-13,A,A24,B,Ambient,150,2.0
A24-B-14,A,A24,B,Ambient,150,2.0
A24-B-15,A,A24,B,Ambient,150,2.0
A24-B-16,A,A24,B,Ambient,150,2.0
A24-B-17,A,A24,B,Ambient,150,2.0
A24-B-18,A,A24,B,Ambient,150,2.0
A24-B-19,A,A24,B,Ambient,150,2.0
A24-B-20,A,A24,B,Ambient,150,2.0
A24-C-01,A,A24,C,Ambient,150,2.0
A24-C-02,A,A24,C,Ambient,150,2.0
A24-C-03,A,A24,C,Ambient,150,2.0
A24-C-04,A,A24,C,Ambient,150,2.0
A24-C-05,A,A24,C,Ambient,150,2.0
A24-C-06,A,A24,C,Ambient,150,2.0
A24-C-07,A,A24,C,Ambient,150,2.0
A24-C-08,A,A24,C,Ambient,150,2.0
A24-C-09,A,A24,C,Ambient,150,2.0
A24-C-10,A,A24,C,Ambient,150,2.0
A24-C-11,A,A24,C,Ambient,150,2.0
A24-C-12,A,A24,C,Ambient,150,2.0
A24-C-13,A,A24,C,Ambient,150,2.0
A24-C-14,A,A24,C,Ambient,150,2.0
A24-C-15,A,A24,C,Ambient,150,2.0
A24-C-16,A,A24,C,Ambient,150,2.0
A24-C-17,A,A24,C,Ambient,150,2.0
A24-C-18,A,A24,C,Ambient,150,2.0
A24-C-19,A,A24,C,Ambient,150,2.0
A24-C-20,A,A24,C,Ambient,150,2.0
A24-D-01,A,A24,D,Ambient,150,2.0
A24-D-02,A,A24,D,Ambient,150,2.0
A24-D-03,A,A24,D,Ambient,150,2.0
A24-D-04,A,A24,D,Ambient,150,2.0
A24-D-05,A,A24,D,Ambient,150,2.0
A24-D-06,A,A24,D,Ambient,150,2.0
A24-D-07,A,A24,D,Ambient,150,2.0
A24-D-08,A,A24,D,Ambient,150,2.0
A24-D-09,A,A24,D,Ambient,150,2.0
A24-D-10,A,A24,D,Ambient,150,2.0
A24-D-11,A,A24,D,Ambient,150,2.0
A24-D-12,A,A24,D,Ambient,150,2.0
A24-D-13,A,A24,D,Ambient,150,2.0
A24-D-14,A,A24,D,Ambient,150,2.0
A24-D-15,A,A24,D,Ambient,150,2.0
A24-D-16,A,A24,D,Ambient,150,2.0
A24-D-17,A,A24,D,Ambient,150,2.0
A24-D-18,A,A24,D,Ambient,150,2.0
A24-D-19,A,A24,D,Ambient,150,2.0
A24-D-20,A,A24,D,Ambient,150,2.0
A24-E-01,A,A24,E,Ambient,25,2.0
A24-E-02,A,A24,E,Ambient,25,2.0
A24-E-03,A,A24,E,Ambient,25,2.0
A24-E-04,A,A24,E,Ambient,25,2.0
A24-E-05,A,A24,E,Ambient,25,2.0
A24-E-06,A,A24,E,Ambient,25,2.0
A24-E-07,A,A24,E,Ambient,25,2.0
A24-E-08,A,A24,E,Ambient,25,2.0
A24-E-09,A,A24,E,Ambient,25,2.0
A24-E-10,A,A24,E,Ambient,25,2.0
A24-E-11,A,A24,E,Ambient,25,2.0
A24-E-12,A,A24,E,Ambient,25,2.0
A24-E-13,A,A24,E,Ambient,25,2.0
A24-E-14,A,A24,E,Ambient,25,2.0
A24-E-15,A,A24,E,Ambient,25,2.0
A24-E-16,A,A24,E,Ambient,25,2.0
A24-E-17,A,A24,E,Ambient,25,2.0
A24-E-18,A,A24,E,Ambient,25,2.0
A24-E-19,A,A24,E,Ambient,25,2.0
A24-E-20,A,A24,E,Ambient,25,2.0
A24-F-01,A,A24,F,Ambient,25,2.0
A24-F-02,A,A24,F,Ambient,25,2.0
A24-F-03,A,A24,F,Ambient,25,2.0
A24-F-04,A,A24,F,Ambient,25,2.0
A24-F-05,A,A24,F,Ambient,25,2.0
A24-F-06,A,A24,F,Ambient,25,2.0
A24-F-07,A,A24,F,Ambient,25,2.0
A24-F-08,A,A24,F,Ambient,25,2.0
A24-F-09,A,A24,F,Ambient,25,2.0
A24-F-10,A,A24,F,Ambient,25,2.0
A24-F-11,A,A24,F,Ambient,25,2.0
A24-F-12,A,A24,F,Ambient,25,2.0
A24-F-13,A,A24,F,Ambient,25,2.0
A24-F-14,A,A24,F,Ambient,25,2.0
A24-F-15,A,A24,F,Ambient,25,2.0
A24-F-16,A,A24,F,Ambient,25,2.0
A24-F-17,A,A24,F,Ambient,25,2.0
A24-F-18,A,A24,F,Ambient,25,2.0
A24-F-19,A,A24,F,Ambient,25,2.0
A24-F-20,A,A24,F,Ambient,25,2.0
A25-A-01,A,A25,A,Ambient,150,2.0
A25-A-02,A,A25,A,Ambient,150,2.0
A25-A-03,A,A25,A,Ambient,150,2.0
A25-A-04,A,A25,A,Ambient,150,2.0
A25-A-05,A,A25,A,Ambient,150,2.0
A25-A-06,A,A25,A,Ambient,150,2.0
A25-A-07,A,A25,A,Ambient,150,2.0
A25-A-08,A,A25,A,Ambient,150,2.0
A25-A-09,A,A25,A,Ambient,150,2.0
A25-A-10,A,A25,A,Ambient,150,2.0
A25-A-11,A,A25,A,Ambient,150,2.0
A25-A-12,A,A25,A,Ambient,150,2.0
A25-A-13,A,A25,A,Ambient,150,2.0
A25-A-14,A,A25,A,Ambient,150,2.0
A25-A-15,A,A25,A,Ambient,150,2.0
A25-A-16,A,A25,A,Ambient,150,2.0
A25-A-17,A,A25,A,Ambient,150,2.0
A25-A-18,A,A25,A,Ambient,150,2.0
A25-A-19,A,A25,A,Ambient,150,2.0
A25-A-20,A,A25,A,Ambient,150,2.0
A25-B-01,A,A25,B,Ambient,150,2.0
A25-B-02,A,A25,B,Ambient,150,2.0
A25-B-03,A,A25,B,Ambient,150,2.0
A25-B-04,A,A25,B,Ambient,150,2.0
A25-B-05,A,A25,B,Ambient,150,2.0
A25-B-06,A,A25,B,Ambient,150,2.0
A25-B-07,A,A25,B,Ambient,150,2.0
A25-B-08,A,A25,B,Ambient,150,2.0
A25-B-09,A,A25,B,Ambient,150,2.0
A25-B-10,A,A25,B,Ambient,150,2.0
A25-B-11,A,A25,B,Ambient,150,2.0
A25-B-12,A,A25,B,Ambient,150,2.0
A25-B-13,A,A25,B,Ambient,150,2.0
A25-B-14,A,A25,B,Ambient,150,2.0
A25-B-15,A,A25,B,Ambient,150,2.0
A25-B-16,A,A25,B,Ambient,150,2.0
A25-B-17,A,A25,B,Ambient,150,2.0
A25-B-18,A,A25,B,Ambient,150,2.0
A25-B-19,A,A25,B,Ambient,150,2.0
A25-B-20,A,A25,B,Ambient,150,2.0
A25-C-01,A,A25,C,Ambient,150,2.0
A25-C-02,A,A25,C,Ambient,150,2.0
A25-C-03,A,A25,C,Ambient,150,2.0
A25-C-04,A,A25,C,Ambient,150,2.0
A25-C-05,A,A25,C,Ambient,150,2.0
A25-C-06,A,A25,C,Ambient,150,2.0
A25-C-07,A,A25,C,Ambient,150,2.0
A25-C-08,A,A25,C,Ambient,150,2.0
A25-C-09,A,A25,C,Ambient,150,2.0
A25-C-10,A,A25,C,Ambient,150,2.0
A25-C-11,A,A25,C,Ambient,150,2.0
A25-C-12,A,A25,C,Ambient,150,2.0
A25-C-13,A,A25,C,Ambient,150,2.0
A25-C-14,A,A25,C,Ambient,150,2.0
A25-C-15,A,A25,C,Ambient,150,2.0
A25-C-16,A,A25,C,Ambient,150,2.0
A25-C-17,A,A25,C,Ambient,150,2.0
A25-C-18,A,A25,C,Ambient,150,2.0
A25-C-19,A,A25,C,Ambient,150,2.0
A25-C-20,A,A25,C,Ambient,150,2.0
A25-D-01,A,A25,D,Ambient,150,2.0
A25-D-02,A,A25,D,Ambient,150,2.0
A25-D-03,A,A25,D,Ambient,150,2.0
A25-D-04,A,A25,D,Ambient,150,2.0
A25-D-05,A,A25,D,Ambient,150,2.0
A25-D-06,A,A25,D,Ambient,150,2.0
A25-D-07,A,A25,D,Ambient,150,2.0
A25-D-08,A,A25,D,Ambient,150,2.0
A25-D-09,A,A25,D,Ambient,150,2.0
A25-D-10,A,A25,D,Ambient,150,2.0
A25-D-11,A,A25,D,Ambient,150,2.0
A25-D-12,A,A25,D,Ambient,150,2.0
A25-D-13,A,A25,D,Ambient,150,2.0
A25-D-14,A,A25,D,Ambient,150,2.0
A25-D-15,A,A25,D,Ambient,150,2.0
A25-D-16,A,A25,D,Ambient,150,2.0
A25-D-17,A,A25,D,Ambient,150,2.0
A25-D-18,A,A25,D,Ambient,150,2.0
A25-D-19,A,A25,D,Ambient,150,2.0
A25-D-20,A,A25,D,Ambient,150,2.0
A25-E-01,A,A25,E,Ambient,25,2.0
A25-E-02,A,A25,E,Ambient,25,2.0
A25-E-03,A,A25,E,Ambient,25,2.0
A25-E-04,A,A25,E,Ambient,25,2.0
A25-E-05,A,A25,E,Ambient,25,2.0
A25-E-06,A,A25,E,Ambient,25,2.0
A25-E-07,A,A25,E,Ambient,25,2.0
A25-E-08,A,A25,E,Ambient,25,2.0
A25-E-09,A,A25,E,Ambient,25,2.0
A25-E-10,A,A25,E,Ambient,25,2.0
A25-E-11,A,A25,E,Ambient,25,2.0
A25-E-12,A,A25,E,Ambient,25,2.0
A25-E-13,A,A25,E,Ambient,25,2.0
A25-E-14,A,A25,E,Ambient,25,2.0
A25-E-15,A,A25,E,Ambient,25,2.0
A25-E-16,A,A25,E,Ambient,25,2.0
A25-E-17,A,A25,E,Ambient,25,2.0
A25-E-18,A,A25,E,Ambient,25,2.0
A25-E-19,A,A25,E,Ambient,25,2.0
A25-E-20,A,A25,E,Ambient,25,2.0
A25-F-01,A,A25,F,Ambient,25,2.0
A25-F-02,A,A25,F,Ambient,25,2.0
A25-F-03,A,A25,F,Ambient,25,2.0
A25-F-04,A,A25,F,Ambient,25,2.0
A25-F-05,A,A25,F,Ambient,25,2.0
A25-F-06,A,A25,F,Ambient,25,2.0
A25-F-07,A,A25,F,Ambient,25,2.0
A25-F-08,A,A25,F,Ambient,25,2.0
A25-F-09,A,A25,F,Ambient,25,2.0
A25-F-10,A,A25,F,Ambient,25,2.0
A25-F-11,A,A25,F,Ambient,25,2.0
A25-F-12,A,A25,F,Ambient,25,2.0
A25-F-13,A,A25,F,Ambient,25,2.0
A25-F-14,A,A25,F,Ambient,25,2.0
A25-F-15,A,A25,F,Ambient,25,2.0
A25-F-16,A,A25,F,Ambient,25,2.0
A25-F-17,A,A25,F,Ambient,25,2.0
A25-F-18,A,A25,F,Ambient,25,2.0
A25-F-19,A,A25,F,Ambient,25,2.0
A25-F-20,A,A25,F,Ambient,25,2.0
B01-A-01,B,B01,A,Ambient,150,1.2
B01-A-02,B,B01,A,Ambient,150,1.2
B01-A-03,B,B01,A,Ambient,150,1.2
B01-A-04,B,B01,A,Ambient,150,1.2
B01-A-05,B,B01,A,Ambient,150,1.2
B01-A-06,B,B01,A,Ambient,150,1.2
B01-A-07,B,B01,A,Ambient,150,1.2
B01-A-08,B,B01,A,Ambient,150,1.2
B01-A-09,B,B01,A,Ambient,150,1.2
B01-A-10,B,B01,A,Ambient,150,1.2
B01-A-11,B,B01,A,Ambient,150,1.2
B01-A-12,B,B01,A,Ambient,150,1.2
B01-A-13,B,B01,A,Ambient,150,1.2
B01-A-14,B,B01,A,Ambient,150,1.2
B01-A-15,B,B01,A,Ambient,150,1.2
B01-A-16,B,B01,A,Ambient,150,1.2
B01-A-17,B,B01,A,Ambient,150,1.2
B01-A-18,B,B01,A,Ambient,150,1.2
B01-A-19,B,B01,A,Ambient,150,1.2
B01-A-20,B,B01,A,Ambient,150,1.2
B01-B-01,B,B01,B,Ambient,150,1.2
B01-B-02,B,B01,B,Ambient,150,1.2
B01-B-03,B,B01,B,Ambient,150,1.2
B01-B-04,B,B01,B,Ambient,150,1.2
B01-B-05,B,B01,B,Ambient,150,1.2
B01-B-06,B,B01,B,Ambient,150,1.2
B01-B-07,B,B01,B,Ambient,150,1.2
B01-B-08,B,B01,B,Ambient,150,1.2
B01-B-09,B,B01,B,Ambient,150,1.2
B01-B-10,B,B01,B,Ambient,150,1.2
B01-B-11,B,B01,B,Ambient,150,1.2
B01-B-12,B,B01,B,Ambient,150,1.2
B01-B-13,B,B01,B,Ambient,150,1.2
B01-B-14,B,B01,B,Ambient,150,1.2
B01-B-15,B,B01,B,Ambient,150,1.2
B01-B-16,B,B01,B,Ambient,150,1.2
B01-B-17,B,B01,B,Ambient,150,1.2
B01-B-18,B,B01,B,Ambient,150,1.2
B01-B-19,B,B01,B,Ambient,150,1.2
B01-B-20,B,B01,B,Ambient,150,1.2
B01-C-01,B,B01,C,Ambient,150,1.2
B01-C-02,B,B01,C,Ambient,150,1.2
B01-C-03,B,B01,C,Ambient,150,1.2
B01-C-04,B,B01,C,Ambient,150,1.2
B01-C-05,B,B01,C,Ambient,150,1.2
B01-C-06,B,B01,C,Ambient,150,1.2
B01-C-07,B,B01,C,Ambient,150,1.2
B01-C-08,B,B01,C,Ambient,150,1.2
B01-C-09,B,B01,C,Ambient,150,1.2
B01-C-10,B,B01,C,Ambient,150,1.2
B01-C-11,B,B01,C,Ambient,150,1.2
B01-C-12,B,B01,C,Ambient,150,1.2
B01-C-13,B,B01,C,Ambient,150,1.2
B01-C-14,B,B01,C,Ambient,150,1.2
B01-C-15,B,B01,C,Ambient,150,1.2
B01-C-16,B,B01,C,Ambient,150,1.2
B01-C-17,B,B01,C,Ambient,150,1.2
B01-C-18,B,B01,C,Ambient,150,1.2
B01-C-19,B,B01,C,Ambient,150,1.2
B01-C-20,B,B01,C,Ambient,150,1.2
B01-D-01,B,B01,D,Ambient,150,1.2
B01-D-02,B,B01,D,Ambient,150,1.2
B01-D-03,B,B01,D,Ambient,150,1.2
B01-D-04,B,B01,D,Ambient,150,1.2
B01-D-05,B,B01,D,Ambient,150,1.2
B01-D-06,B,B01,D,Ambient,150,1.2
B01-D-07,B,B01,D,Ambient,150,1.2
B01-D-08,B,B01,D,Ambient,150,1.2
B01-D-09,B,B01,D,Ambient,150,1.2
B01-D-10,B,B01,D,Ambient,150,1.2
B01-D-11,B,B01,D,Ambient,150,1.2
B01-D-12,B,B01,D,Ambient,150,1.2
B01-D-13,B,B01,D,Ambient,150,1.2
B01-D-14,B,B01,D,Ambient,150,1.2
B01-D-15,B,B01,D,Ambient,150,1.2
B01-D-16,B,B01,D,Ambient,150,1.2
B01-D-17,B,B01,D,Ambient,150,1.2
B01-D-18,B,B01,D,Ambient,150,1.2
B01-D-19,B,B01,D,Ambient,150,1.2
B01-D-20,B,B01,D,Ambient,150,1.2
B01-E-01,B,B01,E,Ambient,25,1.2
B01-E-02,B,B01,E,Ambient,25,1.2
B01-E-03,B,B01,E,Ambient,25,1.2
B01-E-04,B,B01,E,Ambient,25,1.2
B01-E-05,B,B01,E,Ambient,25,1.2
B01-E-06,B,B01,E,Ambient,25,1.2
B01-E-07,B,B01,E,Ambient,25,1.2
B01-E-08,B,B01,E,Ambient,25,1.2
B01-E-09,B,B01,E,Ambient,25,1.2
B01-E-10,B,B01,E,Ambient,25,1.2
B01-E-11,B,B01,E,Ambient,25,1.2
B01-E-12,B,B01,E,Ambient,25,1.2
B01-E-13,B,B01,E,Ambient,25,1.2
B01-E-14,B,B01,E,Ambient,25,1.2
B01-E-15,B,B01,E,Ambient,25,1.2
B01-E-16,B,B01,E,Ambient,25,1.2
B01-E-17,B,B01,E,Ambient,25,1.2
B01-E-18,B,B01,E,Ambient,25,1.2
B01-E-19,B,B01,E,Ambient,25,1.2
B01-E-20,B,B01,E,Ambient,25,1.2
B01-F-01,B,B01,F,Ambient,25,1.2
B01-F-02,B,B01,F,Ambient,25,1.2
B01-F-03,B,B01,F,Ambient,25,1.2
B01-F-04,B,B01,F,Ambient,25,1.2
B01-F-05,B,B01,F,Ambient,25,1.2
B01-F-06,B,B01,F,Ambient,25,1.2
B01-F-07,B,B01,F,Ambient,25,1.2
B01-F-08,B,B01,F,Ambient,25,1.2
B01-F-09,B,B01,F,Ambient,25,1.2
B01-F-10,B,B01,F,Ambient,25,1.2
B01-F-11,B,B01,F,Ambient,25,1.2
B01-F-12,B,B01,F,Ambient,25,1.2
B01-F-13,B,B01,F,Ambient,25,1.2
B01-F-14,B,B01,F,Ambient,25,1.2
B01-F-15,B,B01,F,Ambient,25,1.2
B01-F-16,B,B01,F,Ambient,25,1.2
B01-F-17,B,B01,F,Ambient,25,1.2
B01-F-18,B,B01,F,Ambient,25,1.2
B01-F-19,B,B01,F,Ambient,25,1.2
B01-F-20,B,B01,F,Ambient,25,1.2
B02-A-01,B,B02,A,Ambient,150,1.2
B02-A-02,B,B02,A,Ambient,150,1.2
B02-A-03,B,B02,A,Ambient,150,1.2
B02-A-04,B,B02,A,Ambient,150,1.2
B02-A-05,B,B02,A,Ambient,150,1.2
B02-A-06,B,B02,A,Ambient,150,1.2
B02-A-07,B,B02,A,Ambient,150,1.2
B02-A-08,B,B02,A,Ambient,150,1.2
B02-A-09,B,B02,A,Ambient,150,1.2
B02-A-10,B,B02,A,Ambient,150,1.2
B02-A-11,B,B02,A,Ambient,150,1.2
B02-A-12,B,B02,A,Ambient,150,1.2
B02-A-13,B,B02,A,Ambient,150,1.2
B02-A-14,B,B02,A,Ambient,150,1.2
B02-A-15,B,B02,A,Ambient,150,1.2
B02-A-16,B,B02,A,Ambient,150,1.2
B02-A-17,B,B02,A,Ambient,150,1.2
B02-A-18,B,B02,A,Ambient,150,1.2
B02-A-19,B,B02,A,Ambient,150,1.2
B02-A-20,B,B02,A,Ambient,150,1.2
B02-B-01,B,B02,B,Ambient,150,1.2
B02-B-02,B,B02,B,Ambient,150,1.2
B02-B-03,B,B02,B,Ambient,150,1.2
B02-B-04,B,B02,B,Ambient,150,1.2
B02-B-05,B,B02,B,Ambient,150,1.2
B02-B-06,B,B02,B,Ambient,150,1.2
B02-B-07,B,B02,B,Ambient,150,1.2
B02-B-08,B,B02,B,Ambient,150,1.2
B02-B-09,B,B02,B,Ambient,150,1.2
B02-B-10,B,B02,B,Ambient,150,1.2
B02-B-11,B,B02,B,Ambient,150,1.2
B02-B-12,B,B02,B,Ambient,150,1.2
B02-B-13,B,B02,B,Ambient,150,1.2
B02-B-14,B,B02,B,Ambient,150,1.2
B02-B-15,B,B02,B,Ambient,150,1.2
B02-B-16,B,B02,B,Ambient,150,1.2
B02-B-17,B,B02,B,Ambient,150,1.2
B02-B-18,B,B02,B,Ambient,150,1.2
B02-B-19,B,B02,B,Ambient,150,1.2
B02-B-20,B,B02,B,Ambient,150,1.2
B02-C-01,B,B02,C,Ambient,150,1.2
B02-C-02,B,B02,C,Ambient,150,1.2
B02-C-03,B,B02,C,Ambient,150,1.2
B02-C-04,B,B02,C,Ambient,150,1.2
B02-C-05,B,B02,C,Ambient,150,1.2
B02-C-06,B,B02,C,Ambient,150,1.2
B02-C-07,B,B02,C,Ambient,150,1.2
B02-C-08,B,B02,C,Ambient,150,1.2
B02-C-09,B,B02,C,Ambient,150,1.2
B02-C-10,B,B02,C,Ambient,150,1.2
B02-C-11,B,B02,C,Ambient,150,1.2
B02-C-12,B,B02,C,Ambient,150,1.2
B02-C-13,B,B02,C,Ambient,150,1.2
B02-C-14,B,B02,C,Ambient,150,1.2
B02-C-15,B,B02,C,Ambient,150,1.2
B02-C-16,B,B02,C,Ambient,150,1.2
B02-C-17,B,B02,C,Ambient,150,1.2
B02-C-18,B,B02,C,Ambient,150,1.2
B02-C-19,B,B02,C,Ambient,150,1.2
B02-C-20,B,B02,C,Ambient,150,1.2
B02-D-01,B,B02,D,Ambient,150,1.2
B02-D-02,B,B02,D,Ambient,150,1.2
B02-D-03,B,B02,D,Ambient,150,1.2
B02-D-04,B,B02,D,Ambient,150,1.2
B02-D-05,B,B02,D,Ambient,150,1.2
B02-D-06,B,B02,D,Ambient,150,1.2
B02-D-07,B,B02,D,Ambient,150,1.2
B02-D-08,B,B02,D,Ambient,150,1.2
B02-D-09,B,B02,D,Ambient,150,1.2
B02-D-10,B,B02,D,Ambient,150,1.2
B02-D-11,B,B02,D,Ambient,150,1.2
B02-D-12,B,B02,D,Ambient,150,1.2
B02-D-13,B,B02,D,Ambient,150,1.2
B02-D-14,B,B02,D,Ambient,150,1.2
B02-D-15,B,B02,D,Ambient,150,1.2
B02-D-16,B,B02,D,Ambient,150,1.2
B02-D-17,B,B02,D,Ambient,150,1.2
B02-D-18,B,B02,D,Ambient,150,1.2
B02-D-19,B,B02,D,Ambient,150,1.2
B02-D-20,B,B02,D,Ambient,150,1.2
B02-E-01,B,B02,E,Ambient,25,1.2
B02-E-02,B,B02,E,Ambient,25,1.2
B02-E-03,B,B02,E,Ambient,25,1.2
B02-E-04,B,B02,E,Ambient,25,1.2
B02-E-05,B,B02,E,Ambient,25,1.2
B02-E-06,B,B02,E,Ambient,25,1.2
B02-E-07,B,B02,E,Ambient,25,1.2
B02-E-08,B,B02,E,Ambient,25,1.2
B02-E-09,B,B02,E,Ambient,25,1.2
B02-E-10,B,B02,E,Ambient,25,1.2
B02-E-11,B,B02,E,Ambient,25,1.2
B02-E-12,B,B02,E,Ambient,25,1.2
B02-E-13,B,B02,E,Ambient,25,1.2
B02-E-14,B,B02,E,Ambient,25,1.2
B02-E-15,B,B02,E,Ambient,25,1.2
B02-E-16,B,B02,E,Ambient,25,1.2
B02-E-17,B,B02,E,Ambient,25,1.2
B02-E-18,B,B02,E,Ambient,25,1.2
B02-E-19,B,B02,E,Ambient,25,1.2
B02-E-20,B,B02,E,Ambient,25,1.2
B02-F-01,B,B02,F,Ambient,25,1.2
B02-F-02,B,B02,F,Ambient,25,1.2
B02-F-03,B,B02,F,Ambient,25,1.2
B02-F-04,B,B02,F,Ambient,25,1.2
B02-F-05,B,B02,F,Ambient,25,1.2
